..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10580.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10580.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10580.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10580.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10580.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5125.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5125.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5125.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5125.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5125.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7961.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7961.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7961.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7961.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7961.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4306.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2629.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2629.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2629.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2629.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2629.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2312.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2312.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2312.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2312.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2312.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1852.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1852.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1852.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1852.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1852.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\27.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\27.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\27.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\27.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\27.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2021.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2021.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2021.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2021.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2021.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2833.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2833.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2833.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2833.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2833.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8278.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8278.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8278.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8278.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8278.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8750.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8750.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8750.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8750.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8750.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2843.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2843.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2843.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2843.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2843.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2351.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2351.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2351.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2351.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2351.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6558.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6558.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6558.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6558.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6558.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11139.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11139.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11139.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11139.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11139.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9899.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4828.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4828.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4828.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4828.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4828.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5901.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5901.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5901.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5901.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5901.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6802.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6802.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6802.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6802.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6802.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10252.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10252.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10252.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10252.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10252.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7644.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7644.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7644.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7644.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7644.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\695.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\695.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\695.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\695.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\695.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9467.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9467.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9467.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9467.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9467.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9994.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9994.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9994.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9994.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9994.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9209.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6344.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6344.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6344.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6344.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6344.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1455.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1455.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1455.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1455.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1455.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5140.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5140.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5140.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5140.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5140.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4801.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4801.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4801.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4801.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4801.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1305.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1305.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1305.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1305.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1305.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10371.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10371.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10371.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10371.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10371.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5466.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5466.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5466.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5466.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5466.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4424.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4424.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4424.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4424.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4424.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9830.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9830.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9830.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9830.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9830.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1158.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1158.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1158.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1158.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1158.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11395.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11395.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11395.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11395.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11395.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2229.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2229.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2229.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2229.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2229.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11416.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11416.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11416.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11416.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11416.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11386.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11386.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11386.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11386.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11386.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4918.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9469.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9469.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9469.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9469.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9469.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7692.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7244.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8876.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8876.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8876.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8876.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8876.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\735.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\735.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\735.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\735.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\735.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2692.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2692.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1352.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7900.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7900.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7900.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7900.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7900.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5821.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5821.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5821.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5821.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5821.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10289.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10289.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10289.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10289.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10289.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3817.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3817.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3817.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3817.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3817.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3398.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3398.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3398.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3398.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3398.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2551.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2551.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2551.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2551.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2551.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8074.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6248.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6168.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6168.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6168.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6168.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6168.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8293.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8293.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8293.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8293.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8293.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6287.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6287.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6287.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6287.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6287.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\672.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\672.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\672.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\672.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\672.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\483.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9043.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9043.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9043.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9043.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9043.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7137.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7137.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7137.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7137.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7137.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11355.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11355.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11355.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11355.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11355.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8100.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8100.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8100.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8100.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8100.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5001.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2468.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2468.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2468.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2468.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2468.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1702.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1702.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1702.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1702.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1702.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4109.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4109.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4109.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4109.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4109.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11060.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3682.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3682.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3682.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3682.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3682.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1924.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1924.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1924.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1924.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1924.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5301.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5301.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5301.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5301.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5301.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1207.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1207.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1207.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1207.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1207.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\431.tif
